id,x,y,z,vx,vy,vz,energy,frequency,phase,spin
4041,-26.7645,-144.5569,-208.8706,-1.819904,-6.535493,-13.113570,1.4242,0.6660,0.1231,1
7344,-8.1916,-28.9179,1.0565,13.737257,4.177022,-11.663497,1.6225,0.6660,5.0226,1
8579,63.6401,-25.5409,59.5363,5.675777,-4.556178,-3.579310,2.3151,1.3330,5.4368,-1
2903,281.5530,203.5538,-453.0597,16.629567,12.776460,-28.498741,2.0240,1.5000,3.2794,-1
9438,-125.2675,-13.0700,2.4250,-0.164276,3.239781,2.104863,2.5175,0.6660,5.6313,-1
5012,-93.6918,-68.4760,4.9237,3.256575,-4.974360,-1.701579,1.8302,0.6660,1.1847,1
92,-74.3849,-50.9466,9.9329,-19.169638,-10.515713,-3.442301,1.7483,1.3330,2.2222,1
6830,-37.5022,59.8744,-4.5810,-8.134758,0.288840,-6.217080,2.4944,2.0000,3.4505,1
134765,-115.5908,167.8330,-28.6009,-5.415363,6.182421,-5.479698,4.8816,0.5000,0.8599,-1
6801,206.4108,-75.0101,-52.9289,10.035211,-6.737741,-3.700354,2.3668,1.0000,4.1898,1
9988,-7.0738,154.3397,-37.7544,-0.176583,16.650659,-10.332758,3.3802,2.0000,0.9826,1
1348,85.5589,-1.6626,-57.1396,9.639499,0.668716,-5.590590,1.5176,2.0000,3.4894,-1
2854,142.7433,-102.3551,-37.7597,6.932930,-3.797520,-0.588876,1.1914,0.6660,1.0601,1
289,-46.7922,-101.0607,-47.4962,-1.529754,13.655032,3.248550,3.3320,1.6180,4.2748,-1
7481,247.1008,-181.2770,4.4585,33.128880,-11.002076,-1.059067,1.3013,1.5000,2.9859,-1
7687,77.8490,-105.3332,199.9524,2.308918,-2.472088,11.896405,1.1976,0.5000,0.8731,1
1232,-151.8490,207.4979,-5.6145,8.286542,-0.509855,-1.965863,0.9234,1.3330,2.0373,-1
9182,152.3649,-20.3971,-30.2462,4.180869,-4.678451,3.605021,1.7571,0.5000,0.7384,1
130411,-62.2778,118.1850,24.3571,-3.017475,2.493492,7.132854,3.6854,1.6180,4.1454,-1
1888,74.2478,173.8295,168.8903,3.424619,11.919544,15.398631,1.8764,2.0000,3.2166,1
6418,3.4523,-79.4371,97.2960,-1.395422,-0.537329,5.318699,2.2177,0.5000,3.8733,1
70,-52.6299,-43.6701,1.6673,16.047198,3.631973,-3.185825,2.0607,1.6180,2.1648,-1
3065,75.3556,-111.6980,146.3486,5.828445,-0.136353,5.584906,2.1855,1.6180,4.9488,-1
6433,26.7331,133.2888,-201.4028,0.166424,9.868399,-7.386093,1.3891,0.5000,0.0970,1
8398,58.2746,15.2214,140.2840,1.670871,-4.047633,3.619115,3.0535,1.6180,3.5175,1
8291,82.6100,149.9015,-23.0564,8.443941,3.538902,-0.382076,3.0495,0.5000,4.9058,1
9664,-99.3306,-4.7688,-39.0142,-4.779157,-4.515843,3.510158,2.6870,0.5000,3.0066,1
8659,-9.5312,-54.1425,-68.6792,1.023691,-6.827276,3.409101,2.4224,2.0000,4.2252,1
4867,30.5417,72.9086,-40.2284,3.267881,5.605394,4.334288,2.6374,1.5000,1.0809,1
3730,61.0691,-75.8855,-53.9876,6.075499,-4.263645,-9.752091,1.8763,1.0000,4.4436,-1
1730,19.2512,-142.2628,103.3025,2.535861,10.823979,-5.313155,2.9236,0.5000,5.1147,1
3256,-16.9945,49.5203,-289.0552,0.084712,5.045924,-16.576220,3.3640,0.5000,3.3914,1
958,-152.0513,-28.4003,-157.6635,-10.400885,0.938889,-5.039144,2.8693,2.0000,4.9231,1
5506,-182.2971,152.1583,70.2236,-8.724481,4.206403,0.934737,3.3245,1.0000,1.1531,1
3365,46.0550,-44.6590,-17.4227,-0.563338,-8.097515,1.428358,2.5068,1.3330,2.7905,-1
4837,-14.9291,59.1783,-104.0502,-1.203534,12.725782,-14.193293,1.6311,1.3330,6.2141,1
5485,10.0481,-61.0129,-34.6325,-2.258780,6.177170,-1.934598,3.1406,1.3330,1.8225,1
9225,50.9553,29.2712,81.3475,-0.404329,-4.520251,-1.871688,2.2261,1.6180,4.6482,1
2645,81.9272,3.9816,-93.2994,0.723389,2.475697,-15.367188,2.6953,1.6180,3.7432,-1
7336,127.5146,134.6962,56.0453,2.095672,8.771436,6.361036,1.3643,1.6180,4.8111,1
7755,103.3235,-118.3626,149.0937,8.786394,-0.401369,6.870807,1.2902,1.0000,4.4417,-1
147252,-155.4171,-378.6905,-216.8141,-10.691888,-22.690945,-13.483504,119.4726,1.3330,0.6948,-1
33,-43.9536,88.7516,-16.9858,2.619183,-12.090427,7.852185,1.1391,1.6180,5.0441,-1
152,48.7043,-1.7501,47.4211,0.248196,5.439694,9.341858,2.3614,1.0000,2.7798,-1
1157,230.6188,240.1424,159.7345,-4.111731,-4.949880,-4.042446,1.8303,0.6660,2.7134,1
7396,-13.9363,-168.4857,79.5759,-2.475294,-12.692374,4.393273,1.5242,1.0000,2.2267,1
9068,-60.3839,-134.3608,-122.3616,-5.204251,-11.789658,-13.754169,1.6084,1.6180,1.6505,1
9443,-0.5930,60.2440,-189.7839,-0.263272,9.546092,-14.929589,3.0590,1.6180,2.1941,-1
405,228.2659,-49.1790,61.5760,15.430754,-9.179639,3.250608,2.5792,1.5000,4.1977,-1
3906,-90.9896,-70.2294,-27.6213,-5.197308,2.979318,-4.091582,2.3785,1.0000,3.8533,-1
1886,101.3037,-2.2594,-68.9155,8.836825,-3.308311,-0.371810,2.5020,1.3330,1.1428,-1
6197,-33.7075,64.5578,-22.6300,4.393557,-12.473288,8.375281,0.8901,1.6180,1.1271,-1
649,-60.2184,31.8556,85.2757,2.881608,3.660323,6.711609,1.9966,2.0000,4.2750,-1
2638,-48.9492,-46.8807,22.1171,5.226212,13.655827,-8.046778,3.0001,0.5000,4.9444,1
7708,18.8283,-45.3515,90.8788,7.323808,-4.637597,4.925365,2.8348,1.0000,3.7156,1
9440,197.0963,69.1967,100.9315,14.175723,4.244289,12.337124,1.0967,2.0000,0.9688,1
1984,-136.1370,-148.6202,-126.3462,-7.715621,-7.233768,-10.271648,1.6891,0.5000,6.0133,1
9031,9.4988,3.2976,148.4890,1.369081,4.485345,2.479281,3.2710,0.5000,3.3631,1
1108,46.6446,91.8544,123.6839,-0.019652,13.617124,16.174573,2.5228,1.6180,3.6713,1
86772,52.4196,-34.5252,126.2745,0.270172,-3.183567,11.721235,3.3807,1.6180,2.7015,1
158388,62.3832,-12.0842,-14.5990,2.029661,-6.892607,-1.263810,3.9387,1.3330,1.3056,-1
8559,97.5281,-72.5726,157.4009,-4.422252,5.538836,-9.577137,1.2624,0.6660,6.1594,-1
4481,-96.4714,-145.3056,-32.8399,-1.574123,-10.023536,-2.389300,0.8505,2.0000,2.5699,-1
5439,8.3355,-83.3115,39.5049,-3.400855,-7.756825,8.928270,1.9023,1.6180,5.7167,-1
8359,49.4533,117.7512,23.7565,-7.528689,-11.279980,0.482342,3.0646,1.0000,1.2244,-1
5225,-78.9457,-46.2622,-21.5009,15.370870,1.546902,-1.506291,1.1089,0.5000,5.8608,1
1848,-1.5209,29.9017,98.7811,6.545060,5.620249,17.582297,2.6791,0.5000,0.3091,-1
8227,141.9082,66.0547,166.7497,9.709530,-0.692214,12.611112,1.4510,1.0000,4.5961,-1
9050,36.6239,181.3520,61.6042,-2.435338,10.687878,3.266271,3.3863,1.0000,0.1682,-1
5976,-88.2202,-107.0417,58.9156,1.085400,-7.124293,-0.421355,1.7022,1.0000,6.2290,-1
3723,147.1380,-4.7352,37.0241,3.921462,-6.410866,1.145587,1.2830,1.3330,1.7172,-1
8662,-102.2669,-53.4377,-64.2295,-15.315299,-10.860465,-4.733413,2.2777,1.6180,2.0308,1
8668,95.1407,-63.8015,-134.7891,0.936920,-5.027175,-6.716847,2.0699,2.0000,5.9574,1
2101,-13.7896,10.5739,-73.8630,-10.418379,1.240389,-17.082763,0.8709,2.0000,4.3895,1
9161,23.3491,102.6842,-60.0643,1.524915,-1.895349,-2.545908,2.6478,1.6180,5.6590,1
4185,-107.0306,-27.2630,199.0443,-3.878609,-3.610977,7.693648,3.1167,0.5000,4.2109,1
8029,-218.0917,72.9142,126.3363,-11.660001,1.971482,4.847841,1.7928,0.6660,5.2698,1
9516,-164.3950,51.5698,-129.3348,-10.458628,1.627874,-2.031235,2.4200,1.0000,1.7305,1
3757,152.9659,-73.0870,40.9811,4.653981,-3.571143,-4.966997,2.7814,1.3330,1.6361,1
4138,-47.7086,-26.0536,-41.3152,2.659488,-6.025517,-12.722542,2.4458,0.6660,2.4072,1
6937,-136.7626,105.5648,-130.1996,-5.346372,1.742393,-9.273369,2.8457,0.5000,5.3140,1
3566,90.1469,-82.3709,76.2537,16.269334,-14.188253,8.170283,1.1537,1.6180,3.5167,-1
2396,135.8956,90.4481,173.6015,13.014849,5.374315,16.453477,1.7298,0.6660,2.9342,1
7645,-156.0354,-107.3952,-60.2660,-4.743422,-2.305772,-5.468239,2.3343,1.5000,5.5101,1
5176,-81.5354,22.9707,-18.2287,13.417293,-7.089829,1.122819,1.3058,1.0000,1.7050,-1
3166,-143.6679,180.5862,-80.8035,-11.981075,14.183846,-11.960569,3.2390,1.3330,2.5553,1
9372,183.5784,-84.2624,122.4425,6.368131,-6.026725,4.231194,3.2938,0.5000,2.0847,1
9990,26.6583,50.1297,-38.9891,7.257267,-3.177317,-4.950090,2.1558,1.0000,1.4647,-1
5377,-214.5414,-120.0546,-47.1056,-11.996285,-9.950628,-1.857708,1.9149,1.6180,5.7185,-1
2661,-26.9760,118.2672,-162.6753,-1.009199,1.288094,-9.622188,3.3362,1.3330,4.2783,-1
9949,214.4146,69.4115,-43.3123,14.284184,5.667589,-5.166293,1.3790,0.6660,4.7600,-1
3898,-150.1224,-0.5516,90.5204,-12.495964,-2.347591,4.610681,1.7247,1.0000,0.2268,-1
100542,49.2723,-186.6419,3.2433,0.088092,-10.218618,3.171633,3.1127,1.0000,3.6309,1
3268,1.1818,-67.1515,24.8917,-5.295548,-12.937706,14.169522,3.4393,1.6180,2.4902,1
8998,19.0457,-101.4925,110.8492,1.261740,-7.043608,-0.872445,2.4060,1.3330,1.4617,-1
2083,32.8481,-79.3328,31.6534,5.873070,-0.433874,-0.773174,1.9827,0.5000,1.7871,1
4613,104.0284,220.9134,-101.6077,4.532658,16.290583,-6.076203,1.5651,1.0000,2.9164,1
2277,159.5947,-37.8430,118.5169,11.881394,-5.946396,15.888131,2.8926,2.0000,3.4614,-1
8930,47.7711,88.2448,143.8083,6.154386,12.629802,14.715041,2.7142,2.0000,2.8527,1
2308,176.6954,-122.4247,2.3512,11.554697,2.464516,3.638872,2.6369,0.5000,1.1844,1
637,5.7402,28.6296,-32.2847,16.010196,-9.957318,-2.141897,3.2262,1.5000,0.6778,1
3796,274.3461,-170.2432,-49.2718,28.966315,-18.069353,-7.393666,0.9228,2.0000,2.0725,1
3296,68.2390,55.9686,43.8794,8.426444,1.307361,5.304308,2.9955,1.6180,1.0054,1
5713,72.7491,1.0424,28.3107,1.803061,-4.247063,6.593734,2.6180,0.6660,0.1875,-1
9913,97.7200,4.6236,23.6818,6.552379,-5.262596,4.583520,1.9770,1.6180,5.0758,-1
352,-82.2128,26.6614,-56.1887,10.652242,2.687994,9.435651,3.2464,1.0000,6.2435,1
896,-132.3683,66.4400,-0.4102,-1.955979,2.209537,-2.941698,1.6205,1.6180,6.1444,1
6379,-75.5660,-2.5048,-172.6948,-9.613983,-4.137618,-16.049885,2.3098,2.0000,2.7285,1
6555,-96.7421,32.2655,81.2615,-2.249858,3.760874,-2.743185,2.3882,2.0000,1.0279,-1
4777,-159.1725,-69.4154,-25.7347,-8.458807,-3.143080,3.951690,1.9585,1.3330,2.3234,-1
1859,109.0439,153.3254,93.1747,8.466202,9.241724,3.091127,2.1448,0.5000,4.4450,1
8263,7.0172,43.0484,-20.7846,6.157526,1.674437,1.914836,1.8273,0.5000,3.4745,1
2880,149.8514,246.9501,59.8488,8.975109,11.774996,2.937944,2.7412,0.5000,5.3295,1
1384,45.1924,58.1058,-96.6647,1.741507,1.904147,2.181769,1.0639,2.0000,2.7631,-1
1895,72.8585,-124.7867,50.3645,2.864814,12.717323,-4.325650,0.5608,1.3330,5.0682,1
2313,53.2957,-20.1988,-87.7338,-3.377736,0.242060,-1.392957,2.8742,0.6660,0.1285,1
184,-149.7694,-179.4860,-149.2706,-7.616176,-6.609513,-8.720207,2.3961,2.0000,1.8986,-1
2052,-113.0423,76.3062,101.9342,8.883607,-7.752858,-3.087195,1.1114,1.3330,2.3866,1
2172,75.1500,169.9101,-11.9935,-0.742974,8.524634,-2.307248,1.2139,0.5000,3.2515,1
9173,-108.5106,-136.5874,-150.5804,7.646143,4.554970,5.830813,3.4750,0.5000,5.8865,-1
1706,-38.6560,6.8541,4.8604,0.530435,12.305136,14.526333,1.7840,1.3330,5.1206,-1
9827,89.9600,-132.1634,-178.7384,7.958183,-12.846100,-19.367805,1.1472,1.3330,4.7784,-1
9237,74.3111,-46.2785,-11.8737,9.976294,2.893246,0.591660,2.8736,0.5000,0.9264,-1
365,-0.6694,114.8191,87.8817,-4.577720,9.137970,5.905586,2.4329,1.5000,5.3781,1
4851,-191.5056,93.4913,-153.2057,-8.436973,6.428469,-9.233441,1.7312,1.5000,2.7060,-1
792,-247.9582,-153.4926,46.6881,7.581672,4.187398,-1.504573,2.7510,1.5000,4.1708,-1
2896,18.0028,20.7887,-49.0498,-7.530037,12.249290,-13.728280,1.5359,1.0000,1.6305,1
3603,54.8462,13.4398,118.6886,12.868468,4.986541,15.083620,2.2581,1.0000,5.5322,-1
5048,-42.1754,-59.0668,81.7565,3.151230,3.489647,2.476276,2.4644,0.6660,0.4015,-1
4844,-216.8334,-61.7931,41.2543,-10.200129,-0.064110,1.445529,1.9131,1.5000,2.6345,-1
6396,-35.6396,8.9645,28.2220,3.260632,-12.620599,-11.805062,0.9813,0.6660,5.5257,1
6609,103.5648,-67.9167,154.4570,5.012548,-1.029492,11.298851,1.4189,2.0000,3.4093,-1
8240,33.0457,-115.3788,102.6953,6.540670,-18.174414,7.116600,0.6926,2.0000,3.3991,-1
9598,199.1129,-44.2142,92.9898,19.606459,-6.477157,12.986232,3.3727,0.6660,1.3252,1
3322,-165.0731,109.7267,-74.7828,-12.935082,7.300452,-8.915060,2.3285,1.3330,5.7765,-1
7352,103.0028,-190.1460,-0.2105,12.179517,-12.703170,3.604135,1.1228,1.3330,2.0405,-1
9958,96.2048,-70.4409,-16.4450,6.418145,-7.834141,3.999475,1.8806,0.5000,2.2178,-1
7832,-776.3127,64.3793,-367.7907,-3.852041,-4.824122,-0.763335,1.5486,2.0000,4.2077,1
5375,76.0939,-139.4080,-124.5552,1.385514,-5.147765,-8.267763,3.0337,1.3330,0.2121,1
82,-17.1591,59.4875,77.8385,-5.519943,7.164674,0.266720,2.5257,1.0000,2.6563,1
8601,120.2270,-119.7968,-108.2658,5.388798,-5.063673,-7.369734,1.3917,1.6180,3.0701,1
4870,-16.1423,25.4271,57.6491,0.493723,-13.948199,-8.741215,2.5061,0.5000,2.9315,-1
5179,25.7273,37.2139,-84.6133,7.011677,1.106458,-18.894588,2.9687,1.3330,5.3645,1
5918,-8.4755,-77.5906,2.9560,5.581727,13.431898,-7.130546,1.4370,1.6180,5.0353,1
7161,12.6620,33.5765,98.3632,6.868649,3.457784,-0.028709,2.1364,0.6660,0.8062,1
4872,105.2830,-14.9464,160.3064,12.329024,0.754485,19.023051,1.6164,1.5000,2.4559,-1
5521,148.5934,-29.0581,97.0985,14.518451,-1.341399,9.969921,1.4458,2.0000,2.0168,-1
8652,59.9124,-171.2384,-69.7335,1.580466,-3.555803,-4.562755,2.1220,1.0000,4.0847,-1
5796,196.3886,33.8631,120.3368,22.159235,3.487615,10.883516,0.7786,0.6660,2.5025,-1
1666,45.2418,-36.1730,-9.9861,2.218813,-7.990868,2.586337,0.9597,1.0000,0.5896,1
1565,-36.7775,-8.7247,-19.1100,-7.957333,-7.856100,-8.578864,3.0495,1.5000,3.3616,1
5739,89.0815,-150.1105,-23.4145,2.487664,-4.603852,-1.440039,2.4415,2.0000,1.5694,-1
9057,-2.4434,-10.4163,11.4586,-8.586698,-12.865149,-12.299364,0.9756,0.5000,5.7073,-1
6430,9.8082,-11.1534,-16.3070,6.192619,10.332187,-14.943715,1.2904,2.0000,5.4822,-1
9015,1.2545,-34.6652,43.3159,11.469887,10.067482,-8.901773,3.2463,1.5000,2.8650,-1
312,-198.1036,-37.6181,-89.2459,-12.411509,-4.647207,-5.193125,2.5708,1.3330,4.1005,1
4936,-27.4030,-18.4032,21.2493,10.809078,-10.041460,-12.180399,3.3160,1.5000,0.6453,-1
6473,232.9623,-54.0919,68.9120,15.486864,-6.374902,5.444900,1.0403,1.6180,2.8842,1
1549,-78.5265,-50.7101,48.4732,-9.029188,-10.503540,1.175792,2.6793,1.5000,5.6950,1
7172,-44.7325,31.5076,-24.4326,-3.388550,-7.802714,0.409355,2.7061,0.5000,0.4619,1
8344,133.3356,-49.8943,70.3450,10.374960,2.968831,-0.901689,3.2110,1.6180,5.5747,-1
6763,-4.3987,66.7293,33.0113,0.308879,-16.336360,-0.491243,1.8239,1.6180,3.5973,1
2475,12.2500,-15.7877,44.1298,3.961064,-3.486669,19.227819,3.1290,0.5000,5.5826,1
3123,80.6220,-64.8648,-37.4262,6.651103,-7.173298,-9.432118,1.5375,1.6180,4.5729,1
7373,-165.7588,36.6414,-105.4011,-14.399048,6.115413,-9.633353,1.7014,2.0000,0.1586,1
8372,157.2705,-147.4998,-38.6478,15.380291,-16.142087,-4.694456,3.3969,0.6660,3.0101,-1
8235,130.7229,-61.3231,236.0450,4.221544,-1.200048,7.785792,2.9165,0.6660,0.5075,1
4708,-7.8963,-20.0428,45.1160,4.891583,11.593063,-12.081281,3.4141,2.0000,4.3799,-1
1235,66.0117,-70.1190,144.5294,0.143703,-4.671749,2.717691,1.9185,2.0000,4.7373,-1
4893,-82.7937,152.4446,39.5368,-0.929884,4.235261,3.064129,1.4945,1.3330,0.2733,1
7992,-71.5364,-207.3918,24.1658,2.722102,10.158589,-1.897186,2.2432,1.6180,0.5163,-1
9689,-18.8483,52.6106,-51.4175,-7.425234,0.329443,-2.800520,1.3925,0.6660,0.1332,1
3552,105.0069,-136.9572,35.5558,6.560894,-3.753706,-4.036119,2.2959,1.5000,6.0439,-1
5083,-149.1822,150.4966,-51.8360,-13.044623,14.950514,-3.313287,2.8938,1.3330,4.6432,1
984,-74.9196,199.9516,-83.9656,-1.017397,13.812173,-6.809862,1.6340,1.3330,6.0128,-1
8600,-66.8516,-57.1355,-202.8244,-5.930603,-3.421807,-15.746048,1.8046,1.5000,2.3044,-1
4116,-52.2767,-64.3624,-46.5478,7.096906,8.378548,10.373904,0.6811,1.0000,0.8316,-1
1758,-14.1373,-57.6694,145.3408,-1.411814,0.873331,2.278753,1.9989,0.6660,3.3770,1
4759,12.7759,122.9341,74.8939,4.495154,11.823926,5.297136,2.4620,2.0000,1.3010,-1
4056,127.8112,39.6339,88.7964,14.367192,6.917088,14.246340,1.4425,1.0000,2.5906,-1
2189,-139.6152,94.5362,-116.4099,-4.953581,4.005925,-10.359422,2.6131,1.5000,1.4948,1
9092,93.4769,-78.3219,-164.1366,2.621307,-7.233152,-11.591335,2.4671,0.5000,5.1482,1
1204,162.7259,107.9010,86.1046,13.716664,8.695605,11.502303,1.9299,1.6180,4.2932,-1
4349,103.1256,-46.6855,-6.2313,10.893376,2.299866,-5.014197,0.9739,0.5000,2.4277,1
90949,-26.4229,-59.0424,-25.3230,-3.929420,-0.832706,5.188549,4.1683,1.5000,4.4353,1
9081,34.0044,-257.5491,-71.2245,3.417028,-14.264235,-6.407148,2.5265,1.3330,4.0294,-1
3739,-6.6595,-122.8345,81.4967,-4.095091,-3.362914,0.233800,2.4890,1.0000,0.5230,-1
894,112.2965,-49.8311,-20.1843,0.891073,1.479340,0.033870,2.9512,1.5000,2.4330,-1
8665,-85.8942,-110.4197,122.6312,-17.371541,-8.780392,11.951798,1.6775,0.6660,1.3947,1
2739,92.9145,27.4444,68.6035,8.862150,6.589826,1.852563,2.9998,1.3330,2.8631,1
3185,-136.4237,-121.2627,86.7938,-12.802615,-13.604976,2.970756,1.2828,1.6180,1.4461,-1
6956,22.1128,2.5137,-20.0493,0.680004,-10.225266,-4.660695,2.2778,1.3330,4.2511,1
8765,100.7848,73.8763,-78.1984,5.760420,-0.227837,-0.818934,1.4387,1.3330,3.8908,1
9834,102.0658,-47.0497,-202.3106,9.700791,-6.358087,-21.656331,2.5318,0.6660,1.7162,-1
5754,10.1121,-10.4259,-83.9232,5.787948,-1.855093,1.096466,2.0888,1.0000,5.9963,1
8025,-19.4548,168.7930,-78.1086,1.091195,4.191183,-4.696727,2.1517,0.5000,3.6365,1
8111,5.4568,-71.5092,99.3334,0.342537,2.842337,5.579441,2.2237,1.0000,5.0819,1
6154,198.7785,-97.2566,36.0948,9.711069,-12.448266,-2.768189,1.5031,0.5000,4.0417,1
8925,6.6954,101.0015,40.7251,5.747757,3.177564,-3.849834,1.5688,1.3330,4.3490,1
9047,-162.5385,-37.9659,-23.3844,-5.231327,2.667283,-2.576651,3.0059,2.0000,5.6410,-1
5751,34.3050,23.9510,66.3496,4.967142,7.742867,-0.636932,1.8539,2.0000,3.9539,1
8743,-62.9189,31.8373,-132.2450,1.780408,0.177987,-8.459552,1.2461,0.5000,0.3968,-1
7872,-37.0904,27.8930,175.2642,1.255386,-0.321227,4.769205,2.3859,1.5000,4.5174,1
6526,231.8771,-143.2302,51.0518,9.833648,-9.890584,-1.177245,3.2998,1.3330,3.7404,-1
8663,-14.5356,-92.1417,42.3679,-2.195803,0.000540,6.244246,2.4373,1.6180,0.6516,-1
9326,-175.8602,171.1879,-60.8362,-10.840607,7.825946,-5.384533,3.3485,1.0000,0.8137,-1
2128,143.9917,-4.5279,-85.4204,19.355063,-5.143438,-12.357965,1.2598,0.6660,2.9010,1
3564,11.9153,-68.7524,65.0423,0.664679,-0.717394,6.394915,2.8503,0.5000,3.7739,1
1128,132.3890,-71.6445,-58.3927,6.853959,0.263725,3.161183,1.8231,0.6660,5.5862,1
9814,95.7859,123.9151,-231.0403,4.090165,10.730490,-16.576747,1.2129,1.6180,4.7819,1
5981,127.3791,92.2044,-58.9167,-10.271680,-6.662839,1.689848,2.1558,0.6660,3.2858,1
4161,-26.7741,186.5553,-52.1486,1.190028,7.249660,-6.228960,2.0464,2.0000,2.2781,-1
8328,-84.4068,28.8826,2.9876,14.951758,-0.077295,-3.487435,2.8469,1.5000,3.8147,-1
3713,-14.2857,79.7127,6.3506,-4.265418,2.116448,5.929050,3.2839,2.0000,0.7730,1
7392,180.4203,-160.4882,1.6437,14.867971,-20.812911,2.534531,1.1497,2.0000,5.9853,1
2282,-295.3778,67.6171,-115.9958,7.397233,-1.495973,3.095805,1.1149,1.3330,4.8236,1
2160,15.2577,201.7877,187.0073,-2.573184,14.732696,13.560752,3.4450,1.3330,1.4059,-1
803,51.3697,-51.3549,208.3213,5.763070,-1.229093,8.001740,1.7611,1.5000,2.7118,1
7779,22.4080,-94.6996,71.5968,2.179058,-4.103269,7.973910,3.0409,1.0000,0.0383,1
2289,56.9594,-81.6721,-19.0030,-0.346272,-3.522236,7.595940,1.6055,1.6180,3.2756,-1
402,157.8054,-14.9257,29.8355,2.423377,-0.258643,5.188602,1.2802,2.0000,4.8347,-1
4780,-46.7311,-0.4294,-122.8847,1.997434,2.213518,-2.791712,3.4307,1.6180,2.7313,1
8296,-38.7207,-11.5163,163.5435,-1.481924,-3.110164,3.668333,1.8621,1.5000,6.0051,1
4541,-142.9653,59.3591,4.4989,-6.611470,-0.622920,5.264972,3.1227,1.3330,6.2784,-1
149844,-99.6693,11.5319,47.6405,-4.374834,-5.257321,2.962396,3.8875,2.0000,4.9504,-1
9002,44.0839,156.2556,132.4644,3.395479,5.634629,2.518202,3.0318,1.0000,1.2654,-1
154597,-110.0726,-73.7257,-72.8267,-3.647946,1.487171,-3.550153,4.8188,1.0000,0.8925,1
3443,-86.8821,30.6338,-279.4986,-3.513133,2.741503,-18.207264,1.6257,2.0000,2.2681,1
3081,40.7392,-5.5250,40.7060,3.009828,9.998742,-13.980849,1.3565,1.0000,5.9897,-1
5166,-39.2791,1.3947,61.6696,-0.019061,8.221261,6.139112,1.8222,1.5000,0.3192,-1
5093,-123.8005,-109.3874,-119.4823,-8.298298,-2.760053,-4.071972,2.6872,1.0000,0.7888,-1
846,-43.6206,-161.2402,98.9147,-2.579868,-7.582807,-0.319306,0.8117,1.5000,4.3653,1
5411,132.5322,-242.8255,180.3086,2.904092,-6.433008,1.521206,2.1992,1.0000,1.0056,-1
3391,56.7500,-104.2125,-65.6172,-2.025008,-5.472039,0.167805,2.4410,1.5000,1.1079,1
1403,55.9116,41.3725,15.1009,5.024058,-2.847062,4.358813,1.6260,1.6180,0.7580,-1
9070,-53.2351,-83.2217,-21.5834,-3.671523,-6.858414,-7.210244,2.5955,2.0000,1.2560,-1
9072,229.2942,-169.7383,0.3036,12.873900,-14.306050,-1.771836,2.9528,1.5000,5.8993,-1
5039,46.3133,61.0486,14.0757,6.281717,-2.954646,4.355122,1.5266,0.5000,5.9926,1
8691,6.1936,108.9247,77.0182,-4.941021,11.573413,13.956929,0.7467,1.0000,6.0056,-1
5972,194.0965,36.9155,-39.7426,15.770301,6.505843,-0.253922,1.6155,1.5000,1.3260,-1
1428,100.7127,84.0389,111.1690,1.445897,8.211004,7.673518,2.0753,1.6180,5.0893,-1
5270,-160.3223,26.0283,6.5662,-5.194876,5.314121,-3.000629,2.1744,2.0000,0.8773,-1
5241,143.5452,-19.8609,-65.4060,16.732058,-0.155899,-12.961955,3.2301,0.6660,2.6239,1
6563,62.8959,-26.8512,19.2991,-0.722254,-1.739936,-3.233572,3.3826,1.3330,5.4106,-1
5876,-54.9170,-116.7541,12.6981,-2.168183,0.044295,5.278020,1.4202,1.3330,4.3479,-1
7076,70.5142,-15.4726,-25.7245,-2.400582,-0.187958,-7.791538,1.7295,1.0000,2.4463,-1
4381,-54.2976,43.9179,77.0062,6.713779,-12.667401,-4.429867,1.9629,0.5000,0.6047,1
1737,-53.8266,44.1218,-209.7725,-5.390791,4.696340,-11.583904,3.0733,1.0000,3.7224,-1
8368,15.9605,9.3809,-13.0841,-7.092428,0.541258,-18.106875,1.6299,0.5000,1.6227,1
8916,-138.1838,97.6524,30.2874,-8.064016,0.704287,0.410918,3.3055,1.3330,2.5105,1
6671,-123.8372,-44.4681,161.1254,-9.954146,0.166097,15.601041,1.3824,2.0000,3.2261,1
2254,-1039.9082,1385.4004,-654.5098,-1.308832,1.597346,-0.631997,1.1063,1.5000,4.2732,-1
32,-22.7610,158.7251,-16.1829,0.315353,3.239457,-4.052990,3.1588,2.0000,3.6996,1
4782,45.0310,-62.0416,97.9601,-0.537762,-8.849916,3.914836,3.0219,2.0000,0.9759,-1
5730,-9.8348,-94.5800,9.4586,-4.954531,-12.148428,0.178791,2.4536,1.0000,3.3928,-1
5770,-11.6669,-131.4903,-154.7821,-0.168364,-7.356280,-11.825828,3.0475,1.6180,3.5588,-1
2748,-18.2748,76.0322,-87.4429,2.689309,-7.178257,11.480366,0.7101,1.6180,0.4199,-1
5680,-158.0571,181.4175,-80.8486,-5.313581,11.047251,-2.398036,1.7814,0.6660,6.0838,-1
9331,92.1899,155.1699,-27.3355,9.944522,12.152504,-7.443551,3.1784,1.0000,4.4218,-1
8816,258.9599,-120.0883,155.1704,-7.413897,1.757805,-4.487456,1.9969,1.0000,1.0682,1
386,-121.9141,-55.2507,-141.8406,-9.980782,-2.344752,-13.800284,3.3732,1.6180,5.1657,-1
