"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
9130,"Dibenzo(DE,UV)pentacene","C28H16","C1=CC=C2C=C3C=C4C5=CC=CC6=C5C7=C(C=CC=C7C4=CC3=CC2=C1)C=C6",352.4
9131,"Indeno(1,2,3-cd)pyrene","C22H12","C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3",276.3
9132,"2-Azapyrene","C15H9N","C1=CC2=C3C(=C1)C=CC4=C3C(=CN=C4)C=C2",203.24
9133,"Thebenidine","C15H9N","C1=CC2=C3C(=C1)C=NC4=CC=CC(=C43)C=C2",203.24
9134,"7H-Dibenzo(c,g)carbazole","C20H13N","C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C=CC5=CC=CC=C54",267.3
9135,"Benzo(c)chrysene","C22H14","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4",278.3
9136,"Benzo(c)phenanthrene","C18H12","C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C=C3",228.3
9137,"Naphtho(2,3-a)pyrene","C24H14","C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4",302.4
9138,"Naphtho(2,1,8-uva)pentacene","C28H16","C1=CC=C2C=C3C=C4C5=C6C(=CC4=CC3=CC2=C1)C=CC7=C6C(=CC=C7)C=C5",352.4
9139,"Naphtho[2,1,8-yza]hexacene","C32H18","C1=CC=C2C=C3C=C4C=C5C6=C7C(=CC5=CC4=CC3=CC2=C1)C=CC8=C7C(=CC=C8)C=C6",402.5
9140,"Benzo(G)chrysene","C22H14","C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35",278.3
9141,"Benzo[h]naphtho[1,2-f]quinoline","C21H13N","C1=CC=C2C(=C1)C=CC3=C2C4=C(C5=CC=CC=C35)N=CC=C4",279.3
9142,"Perylene","C20H12","C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2",252.3
9143,"Acephenanthrylene","C16H10","C1=CC=C2C(=C1)C=C3C=CC4=C3C2=CC=C4",202.25
9144,"Benzo(ghi)fluoranthene","C18H10","C1=CC2=C3C(=C1)C4=CC=CC5=C4C3=C(C=C2)C=C5",226.3
9145,"Dibenz(a,j)aceanthrylene","C24H14","C1=CC=C2C(=C1)C=CC3=C2C=C4C=CC=C5C4=C3C6=CC=CC=C65",302.4
9146,"Benzo(a)fluoranthene","C20H12","C1=CC=C2C(=C1)C=C3C=CC=C4C3=C2C5=CC=CC=C54",252.3
9147,"Methylenephenanthrene","C15H10","C1C2=CC=CC3=C2C4=C(C=CC=C41)C=C3",190.24
9148,"4,5-Epiminophenanthrene","C14H9N","C1=CC2=C3C(=C1)NC4=CC=CC(=C43)C=C2",191.23
9149,"Phenalene","C13H10","C1C=CC2=CC=CC3=C2C1=CC=C3",166.22
9150,"7H-Benzo(c)fluorene","C17H12","C1C2=C(C3=CC=CC=C31)C4=CC=CC=C4C=C2",216.28
9151,"Benzo(b)naphtho(1,2-d)thiophene","C16H10S","C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4S3",234.3
9152,"Benzo(J)Fluoranthene","C20H12","C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=C4C3=CC=C5",252.3
9153,"Benzo(B)Fluoranthene","C20H12","C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1",252.3
9154,"Fluoranthene","C16H10","C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4",202.25
9155,"7-Azafluoranthene","C15H9N","C1=CC2=C3C(=C1)C4=C(C3=CC=C2)N=CC=C4",203.24
9156,"Indeno(1,2,3-de)quinoline","C15H9N","C1=CC=C2C(=C1)C3=C4C2=CC=NC4=CC=C3",203.24
9157,"1-Azafluoranthene","C15H9N","C1=CC=C2C(=C1)C3=CC=CC4=C3C2=NC=C4",203.24
9158,"Benzo(K)Fluoranthene","C20H12","C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1",252.3
9159,"13H-Dibenzo[a,g]fluorene","C21H14","C1C2=C(C3=C1C4=CC=CC=C4C=C3)C5=CC=CC=C5C=C2",266.3
9160,"7H-Dibenzo[a,g]carbazole","C20H13N","C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C5=CC=CC=C5C=C4",267.3
9161,"Acenaphthylene","C12H8","C1=CC2=C3C(=C1)C=CC3=CC=C2",152.19
9162,"Picene","C22H14","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54",278.3
9163,"Benzo(b)chrysene","C22H14","C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=CC=CC=C5C=C43",278.3
9164,"Benzo(B)Triphenylene","C22H14","C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1",278.3
9165,"Dibenz(a,c)acridine","C21H13N","C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=CC=CC=C5C3=N2",279.3
9166,"Dibenzo(a,c)phenazine","C20H12N2","C1=CC=C2C(=C1)C3=CC=CC=C3C4=NC5=CC=CC=C5N=C24",280.3
9167,"Dibenzo(a,c)naphthacene","C26H16","C1=CC=C2C=C3C=C4C5=CC=CC=C5C6=CC=CC=C6C4=CC3=CC2=C1",328.4
9168,"Benzo[c]picene","C26H16","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=C4C=CC6=CC=CC=C65",328.4
9169,"Dibenzo(b,k)Chrysene","C26H16","C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CC5=CC6=CC=CC=C6C=C54",328.4
9170,"Triphenylene","C18H12","C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24",228.3
9171,"Chrysene","C18H12","C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43",228.3
9172,"2-Azachrysene","C17H11N","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CN=C4",229.27
9173,"Naphtho(2,1-f)quinoline","C17H11N","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC=N4",229.27
9174,"4-Azachrysene","C17H11N","C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3N=CC=C4",229.27
9175,"5a,6-Dihydropentaphene","C22H16","C1C=C2C=C3C=CC=CC3=CC2=C4C1C=C5C=CC=CC5=C4",280.4
9176,"Dibenz(a,j)anthracene","C22H14","C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C5=CC=CC=C5C=C4",278.3
9177,"Dibenz(a,j)acridine","C21H13N","C1=CC=C2C(=C1)C=CC3=NC4=C(C=C32)C5=CC=CC=C5C=C4",279.3
9178,"Dibenz(c,h)acridine","C21H13N","C1=CC=C2C(=C1)C=CC3=C2N=C4C(=C3)C=CC5=CC=CC=C54",279.3
9179,"Naphtho[2,3-f]quinoline","C17H11N","C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CC=N4",229.27
9180,"Benz(a)acridine","C17H11N","C1=CC=C2C(=C1)C=CC3=NC4=CC=CC=C4C=C32",229.27
9181,"Benz(c)acridine","C17H11N","C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4N=C32",229.27
9182,"6H-(1)BENZOTHIOPYRANO(4,3-b)QUINOLINE","C16H11NS","C1C2=CC3=CC=CC=C3N=C2C4=CC=CC=C4S1",249.3
9183,"DIBENZ(a,h)ACRIDINE","C21H13N","C1=CC=C2C(=C1)C=CC3=C2C=C4C=CC5=CC=CC=C5C4=N3",279.3
9184,"Dibenzo(a,h)phenazine","C20H12N2","C1=CC=C2C(=C1)C=CC3=C2N=C4C=CC5=CC=CC=C5C4=N3",280.3
9185,"Dibenzo(a,l)naphthacene","C26H16","C1=CC=C2C(=C1)C=CC3=CC4=C(C=C32)C=C5C(=C4)C=CC6=CC=CC=C65",328.4
9186,"Dibenzo(a,j)naphthacene","C26H16","C1=CC=C2C(=C1)C=CC3=CC4=C(C=C5C=CC6=CC=CC=C6C5=C4)C=C32",328.4
9187,"ANTHRA(2,1-b)THIOPHENE","C16H10S","C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CS4",234.3
9188,"Anthra(1,2-b)thiophene","C16H10S","C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3SC=C4",234.3
9189,"Phenanthridine","C13H9N","C1=CC=C2C(=C1)C=NC3=CC=CC=C23",179.22
9190,"Benzo(c)cinnoline","C12H8N2","C1=CC=C2C(=C1)C3=CC=CC=C3N=N2",180.20
9191,"Benzo(h)quinoline","C13H9N","C1=CC=C2C(=C1)C=CC3=C2N=CC=C3",179.22
9192,"Naphtho(2,1-b)furan","C12H8O","C1=CC=C2C(=C1)C=CC3=C2C=CO3",168.19
9193,"Naphtho(1,2-b)thiophene","C12H8S","C1=CC=C2C(=C1)C=CC3=C2SC=C3",184.26
9194,"Imidazo(1,2-a)quinoxaline","C10H7N3","C1=CC=C2C(=C1)N=CC3=NC=CN23",169.18
9195,"11H-Benzo(a)fluorene","C17H12","C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3",216.28
9196,"Benzo[a]carbazole","C16H11N","C1=CC=C2C(=C1)C=CC3=C2NC4=CC=CC=C34",217.26
9197,"(1)Benzothiopyrano(4,3-b)indole","C15H9NS","C1=CC=C2C(=C1)C3=CSC4=CC=CC=C4C3=N2",235.31
9198,"Benzo(b)naphtho(2,1-d)thiophene","C16H10S","C1=CC=C2C(=C1)C=CC3=C2SC4=CC=CC=C34",234.3
9199,"Unii-4C5EW9871K","C21H14","C1C2=C(C3=CC=CC=C3C=C2)C4=CC5=CC=CC=C5C=C41",266.3
9200,"1,2:7,8-Dibenzocarbazole","C20H13N","C1=CC=C2C(=C1)C=CC3=C2NC4=C3C=CC5=CC=CC=C54",267.3
